contributors_enabled,created_at,default_profile,default_profile_image,description,entities,favourites_count,follow_request_sent,followers_count,following,friends_count,geo_enabled,has_extended_profile,id,id_str,is_translation_enabled,is_translator,lang,listed_count,location,name,notifications,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_banner_url,profile_image_url,profile_image_url_https,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,protected,screen_name,status,statuses_count,time_zone,translator_type,url,utc_offset,verified
False,2008-08-25 18:29:06,False,False,"Abundant tweets about civil liberties & national security. ""Has a longer memory than an elephant & keeps more records than Jim Comey.” Legendary potty mouth.","{'url': {'urls': [{'url': 'http://t.co/AKRhypaozP', 'expanded_url': 'http://emptywheel.net/', 'display_url': 'emptywheel.net', 'indices': [0, 22]}]}, 'description': {'urls': []}}",281,False,65065,False,3420,False,False,15985111,15985111,False,False,en,2620,"Grand Rapids, MI",emptywheel,False,0,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,https://pbs.twimg.com/profile_banners/15985111/1470384796,http://pbs.twimg.com/profile_images/1773870183/image1327265832_normal.png,https://pbs.twimg.com/profile_images/1773870183/image1327265832_normal.png,ABB8C2,0,0,0,False,False,emptywheel,"{'created_at': 'Sat Nov 04 03:57:13 +0000 2017', 'id': 926659574668713985, 'id_str': '926659574668713985', 'text': 'How about the GOP impeach the President whose command influence tweets got Bergdahl off any prison time? https://t.co/FuwUEyC2VY', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/FuwUEyC2VY', 'expanded_url': 'https://twitter.com/EWErickson/status/926522710427160576', 'display_url': 'twitter.com/EWErickson/sta…', 'indices': [105, 128]}]}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 926522710427160576, 'quoted_status_id_str': '926522710427160576', 'retweet_count': 27, 'favorite_count': 126, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",207316,Dublin,none,http://t.co/AKRhypaozP,0.0,False
False,2008-08-25 05:48:54,False,False,National security reporter for the Daily Beast. All I have for you is hard news & bubblegum. spencerackerman@protonmail.com /spencer.ackerman@thedailybeast.com,{'description': {'urls': []}},11465,False,90162,False,3279,False,False,15978412,15978412,False,False,en,3862,"Old Bklyn, not this new shit",Spencer Ackerman,False,C0DEED,http://pbs.twimg.com/profile_background_images/448287849444409344/-asSY7je.jpeg,https://pbs.twimg.com/profile_background_images/448287849444409344/-asSY7je.jpeg,True,https://pbs.twimg.com/profile_banners/15978412/1395715193,http://pbs.twimg.com/profile_images/675790109095165956/3ppYCmC__normal.jpg,https://pbs.twimg.com/profile_images/675790109095165956/3ppYCmC__normal.jpg,0084B4,FFFFFF,DDEEF6,333333,True,False,attackerman,"{'created_at': 'Sat Nov 04 01:06:59 +0000 2017', 'id': 926616733741453312, 'id_str': '926616733741453312', 'text': '?????? https://t.co/jQg0JHqIsb', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/jQg0JHqIsb', 'expanded_url': 'https://twitter.com/scottbix/status/926616291326210049', 'display_url': 'twitter.com/scottbix/statu…', 'indices': [7, 30]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 926616291326210049, 'quoted_status_id_str': '926616291326210049', 'retweet_count': 3, 'favorite_count': 28, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'und'}",59638,Mountain Time (US & Canada),none,,-21600.0,True
False,2008-08-13 19:18:30,True,False,"New York Times Australia Bureau Chief. Previously in NYC, Mexico, Miami, Baghdad. Sign up to follow along: https://t.co/KzqK3Uoi5R","{'url': {'urls': [{'url': 'https://t.co/4qNtpKWoee', 'expanded_url': 'http://topics.nytimes.com/top/reference/timestopics/people/c/damien_cave/index.html', 'display_url': 'topics.nytimes.com/top/reference/…', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/KzqK3Uoi5R', 'expanded_url': 'http://www.nytimes.com/global/australia-newsletter', 'display_url': 'nytimes.com/global/austral…', 'indices': [107, 130]}]}}",1736,False,21955,False,2054,True,False,15840979,15840979,False,False,en,1006,Between NYC and Sydney,Damien Cave,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/15840979/1485203225,http://pbs.twimg.com/profile_images/823629370744926208/Nr-ZSKIJ_normal.jpg,https://pbs.twimg.com/profile_images/823629370744926208/Nr-ZSKIJ_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,damiencave,"{'created_at': 'Thu Nov 02 21:23:02 +0000 2017', 'id': 926197985335111680, 'id_str': '926197985335111680', 'text': 'RT @yara_bishara: Quick &amp; informative explainer on the #Manus island detainee crisis - by @damiencave &amp; @GoldmanRussell https://t.co/kWr348…', 'truncated': False, 'entities': {'hashtags': [{'text': 'Manus', 'indices': [59, 65]}], 'symbols': [], 'user_mentions': [{'screen_name': 'yara_bishara', 'name': 'Yara Bishara', 'id': 1978888482, 'id_str': '1978888482', 'indices': [3, 16]}, {'screen_name': 'damiencave', 'name': 'Damien Cave', 'id': 15840979, 'id_str': '15840979', 'indices': [94, 105]}, {'screen_name': 'GoldmanRussell', 'name': ""Ra's al Ghul-dman"", 'id': 20156726, 'id_str': '20156726', 'indices': [112, 127]}], 'urls': []}, 'source': '<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Thu Nov 02 13:06:49 +0000 2017', 'id': 926073107424653312, 'id_str': '926073107424653312', 'text': 'Quick &amp; informative explainer on the #Manus island detainee crisis - by @damiencave &amp; @GoldmanRussell https://t.co/kWr348Dt50', 'truncated': False, 'entities': {'hashtags': [{'text': 'Manus', 'indices': [41, 47]}], 'symbols': [], 'user_mentions': [{'screen_name': 'damiencave', 'name': 'Damien Cave', 'id': 15840979, 'id_str': '15840979', 'indices': [76, 87]}, {'screen_name': 'GoldmanRussell', 'name': ""Ra's al Ghul-dman"", 'id': 20156726, 'id_str': '20156726', 'indices': [94, 109]}], 'urls': [{'url': 'https://t.co/kWr348Dt50', 'expanded_url': 'https://nyti.ms/2iU9KPF', 'display_url': 'nyti.ms/2iU9KPF', 'indices': [110, 133]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 3, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 5, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",20063,Central Time (US & Canada),none,https://t.co/4qNtpKWoee,-18000.0,True
False,2008-08-07 17:17:22,False,False,"Columnist - Washington Post, Political Analyst - CNN, Instagram - @joshrogin","{'url': {'urls': [{'url': 'https://t.co/hJMzKbvjIe', 'expanded_url': 'https://www.washingtonpost.com/news/josh-rogin/', 'display_url': 'washingtonpost.com/news/josh-rogi…', 'indices': [0, 23]}]}, 'description': {'urls': []}}",5731,False,183788,False,10206,False,True,15766082,15766082,False,False,en,3363,"Washington, DC",Josh Rogin,False,C6E2EE,http://abs.twimg.com/images/themes/theme2/bg.gif,https://abs.twimg.com/images/themes/theme2/bg.gif,False,https://pbs.twimg.com/profile_banners/15766082/1467947504,http://pbs.twimg.com/profile_images/611871965234659328/dh9M6nF4_normal.jpg,https://pbs.twimg.com/profile_images/611871965234659328/dh9M6nF4_normal.jpg,1F98C7,C6E2EE,DAECF4,663B12,True,False,joshrogin,"{'created_at': 'Sat Nov 04 05:48:32 +0000 2017', 'id': 926687585644306432, 'id_str': '926687585644306432', 'text': '@SethAbramson @scifeeds Not commenting on your whole feed, just this thread, which is error riddled on your part. I wish you only the best.', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'SethAbramson', 'name': 'Seth Abramson', 'id': 3223426134, 'id_str': '3223426134', 'indices': [0, 13]}, {'screen_name': 'scifeeds', 'name': 'Phil Ochs Ghost', 'id': 2978546749, 'id_str': '2978546749', 'indices': [14, 23]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 926686362346184704, 'in_reply_to_status_id_str': '926686362346184704', 'in_reply_to_user_id': 3223426134, 'in_reply_to_user_id_str': '3223426134', 'in_reply_to_screen_name': 'SethAbramson', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'en'}",36440,Eastern Time (US & Canada),none,https://t.co/hJMzKbvjIe,-14400.0,True
False,2008-07-18 21:12:53,False,False,Cryptoparty founder. @scmp_news @TheRegister @crikey_news. https://t.co/cjkgACvPtG,"{'url': {'urls': [{'url': 'https://t.co/XHA4E16y6m', 'expanded_url': 'https://www.patreon.com/asherwolf?ty=c', 'display_url': 'patreon.com/asherwolf?ty=c', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/cjkgACvPtG', 'expanded_url': 'https://medium.com/@Asher_Wolf', 'display_url': 'medium.com/@Asher_Wolf', 'indices': [59, 82]}]}}",107931,False,54612,False,36884,False,False,15486485,15486485,False,False,en,2790,"Melbourne, Australia",Asher Wolf,False,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,https://pbs.twimg.com/profile_banners/15486485/1492353681,http://pbs.twimg.com/profile_images/914151346822979584/kiEp6H_Q_normal.jpg,https://pbs.twimg.com/profile_images/914151346822979584/kiEp6H_Q_normal.jpg,2FC2EF,181A1E,252429,666666,True,False,Asher_Wolf,"{'created_at': 'Sat Nov 04 05:41:58 +0000 2017', 'id': 926685934971527168, 'id_str': '926685934971527168', 'text': 'RT @drgrahamthom: New Canadian speaks out against atrocities at refugee camp he used to call home, @amnestyOz https://t.co/Nt97jEzvQb', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'drgrahamthom', 'name': 'Graham Thom', 'id': 739705717381201920, 'id_str': '739705717381201920', 'indices': [3, 16]}, {'screen_name': 'amnestyOz', 'name': 'Amnesty Australia ?', 'id': 17121651, 'id_str': '17121651', 'indices': [99, 109]}], 'urls': [{'url': 'https://t.co/Nt97jEzvQb', 'expanded_url': 'http://www.cbc.ca/1.4386919', 'display_url': 'cbc.ca/1.4386919', 'indices': [110, 133]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Sat Nov 04 03:57:58 +0000 2017', 'id': 926659762850164736, 'id_str': '926659762850164736', 'text': 'New Canadian speaks out against atrocities at refugee camp he used to call home, @amnestyOz https://t.co/Nt97jEzvQb', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'amnestyOz', 'name': 'Amnesty Australia ?', 'id': 17121651, 'id_str': '17121651', 'indices': [81, 91]}], 'urls': [{'url': 'https://t.co/Nt97jEzvQb', 'expanded_url': 'http://www.cbc.ca/1.4386919', 'display_url': 'cbc.ca/1.4386919', 'indices': [92, 115]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 19, 'favorite_count': 10, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 19, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",503269,Melbourne,none,https://t.co/XHA4E16y6m,39600.0,True
False,2008-05-16 05:23:24,True,False,"Matthew Russell Lee covers the UN & UNSC, IMF, banks being bad. https://t.co/jJnrFAKbNz Also @FUNCA_info, https://t.co/lYdywvE8WG","{'url': {'urls': [{'url': 'http://www.innercitypress.com', 'expanded_url': None, 'indices': [0, 29]}]}, 'description': {'urls': [{'url': 'https://t.co/jJnrFAKbNz', 'expanded_url': 'http://www.patreon.com/MatthewRussellLee', 'display_url': 'patreon.com/MatthewRussell…', 'indices': [64, 87]}, {'url': 'https://t.co/lYdywvE8WG', 'expanded_url': 'https://www.youtube.com/user/InnerCityPress', 'display_url': 'youtube.com/user/InnerCity…', 'indices': [106, 129]}]}}",377,False,22948,False,2623,True,False,14795451,14795451,False,False,en,820,United Nations,Inner City Press,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/14795451/1370721448,http://pbs.twimg.com/profile_images/378800000628189715/b57d3eeecfbbbf3a203f87916a74cd82_normal.jpeg,https://pbs.twimg.com/profile_images/378800000628189715/b57d3eeecfbbbf3a203f87916a74cd82_normal.jpeg,1DA1F2,C0DEED,DDEEF6,333333,True,False,innercitypress,"{'created_at': 'Sat Nov 04 02:58:26 +0000 2017', 'id': 926644778225332225, 'id_str': '926644778225332225', 'text': ""Did @CitiBikeNYC disable all these bike racks for Joe Biden's $50,000 a table event at #UN? See previous #Periscope https://t.co/cUeh6vBkhN"", 'truncated': False, 'entities': {'hashtags': [{'text': 'UN', 'indices': [87, 90]}, {'text': 'Periscope', 'indices': [105, 115]}], 'symbols': [], 'user_mentions': [{'screen_name': 'CitiBikeNYC', 'name': 'Citi Bike', 'id': 366631688, 'id_str': '366631688', 'indices': [4, 16]}], 'urls': [], 'media': [{'id': 926644748798095360, 'id_str': '926644748798095360', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/DNwafU0XcAADGXy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DNwafU0XcAADGXy.jpg', 'url': 'https://t.co/cUeh6vBkhN', 'display_url': 'pic.twitter.com/cUeh6vBkhN', 'expanded_url': 'https://twitter.com/innercitypress/status/926644778225332225/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}, 'extended_entities': {'media': [{'id': 926644748798095360, 'id_str': '926644748798095360', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/DNwafU0XcAADGXy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DNwafU0XcAADGXy.jpg', 'url': 'https://t.co/cUeh6vBkhN', 'display_url': 'pic.twitter.com/cUeh6vBkhN', 'expanded_url': 'https://twitter.com/innercitypress/status/926644778225332225/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1152, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}}}]}, 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",74558,Eastern Time (US & Canada),none,http://www.innercitypress.com,-14400.0,False
False,2008-05-06 04:34:28,False,False,Taking a twitter break for a year while I'm a TechCongress fellow. Back in January 2018.,"{'url': {'urls': [{'url': 'https://t.co/FylDATQcf0', 'expanded_url': 'https://www.dubfire.net', 'display_url': 'dubfire.net', 'indices': [0, 23]}]}, 'description': {'urls': []}}",43,False,71570,False,410,False,False,14669471,14669471,False,False,en,3434,Washington D.C.,Christopher Soghoian,False,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,False,https://pbs.twimg.com/profile_banners/14669471/1480372622,http://pbs.twimg.com/profile_images/378800000723950844/386b29d0ac8506a0d916f7fa6634e4c8_normal.jpeg,https://pbs.twimg.com/profile_images/378800000723950844/386b29d0ac8506a0d916f7fa6634e4c8_normal.jpeg,D02B55,FFFFFF,99CC33,inf,True,False,csoghoian,"{'created_at': 'Wed Jan 11 12:59:46 +0000 2017', 'id': 819166912924057600, 'id_str': '819166912924057600', 'text': ""Ok. I'm done here. See you all in a year once my fellowship in Congress is over."", 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 23, 'favorite_count': 287, 'favorited': False, 'retweeted': False, 'lang': 'en'}",29405,America/New_York,none,https://t.co/FylDATQcf0,-14400.0,False
False,2008-04-25 21:32:38,False,False,Deputy Foreign Editor @BuzzFeedNews. Ex-Washington Post & The Atlantic. Made in Nepal. I make a mean goat curry. anup.kaphle@buzzfeed.com.,"{'url': {'urls': [{'url': 'https://t.co/ADPGvyfazb', 'expanded_url': 'http://www.anupkaphle.com', 'display_url': 'anupkaphle.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}",1916,False,32883,False,638,False,False,14534827,14534827,False,False,en,1261,"New York, NY",Anup Kaphle,False,22330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,https://pbs.twimg.com/profile_banners/14534827/1456344203,http://pbs.twimg.com/profile_images/874620211567235072/fmKp6UBz_normal.jpg,https://pbs.twimg.com/profile_images/874620211567235072/fmKp6UBz_normal.jpg,0084B4,A8C7F7,C0DFEC,333333,True,False,AnupKaphle,"{'created_at': 'Fri Nov 03 20:25:54 +0000 2017', 'id': 926545995114172416, 'id_str': '926545995114172416', 'text': 'The abridged history of Twitter’s 11 minutes without @realDonaldTrump https://t.co/DoQLg4aCSp — public service, by @amybwang', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [53, 69]}, {'screen_name': 'amybwang', 'name': 'Amy B Wang', 'id': 57391774, 'id_str': '57391774', 'indices': [115, 124]}], 'urls': [{'url': 'https://t.co/DoQLg4aCSp', 'expanded_url': 'http://wapo.st/2yssaOr', 'display_url': 'wapo.st/2yssaOr', 'indices': [70, 93]}]}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2, 'favorite_count': 5, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",54699,Eastern Time (US & Canada),regular,https://t.co/ADPGvyfazb,-14400.0,True
False,2008-03-07 19:37:09,True,False,"Co-host of 'What'd You Miss?' on BloombergTV. Editor at @business. Fan of poker, chess, (American) handball, country music, and Chinese food.","{'url': {'urls': [{'url': 'https://t.co/y30Yu0jmu8', 'expanded_url': 'http://bit.ly/1IJLySS', 'display_url': 'bit.ly/1IJLySS', 'indices': [0, 23]}]}, 'description': {'urls': []}}",94982,False,138137,False,4856,False,False,14096763,14096763,False,False,en,5036,New York City,Joe Weisenthal,False,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,https://pbs.twimg.com/profile_banners/14096763/1495849810,http://pbs.twimg.com/profile_images/859883472852275200/d17qgpqn_normal.jpg,https://pbs.twimg.com/profile_images/859883472852275200/d17qgpqn_normal.jpg,1DA1F2,C0DEED,DDEEF6,333333,True,False,TheStalwart,"{'created_at': 'Sat Nov 04 01:32:45 +0000 2017', 'id': 926623216436641793, 'id_str': '926623216436641793', 'text': '@TinaFordham1 Same', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'TinaFordham1', 'name': 'Tina Fordham', 'id': 611098763, 'id_str': '611098763', 'indices': [0, 13]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 926590876893241345, 'in_reply_to_status_id_str': '926590876893241345', 'in_reply_to_user_id': 611098763, 'in_reply_to_user_id_str': '611098763', 'in_reply_to_screen_name': 'TinaFordham1', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",289442,Central Time (US & Canada),none,https://t.co/y30Yu0jmu8,-18000.0,False
False,2008-01-31 14:39:18,False,False,"Commentary+News about UN and global affairs. @UNDispatch editor. Host, Global Dispatches podcast https://t.co/9yqsyGVFsb. Contact:  https://t.co/GEDrzcZ1sc","{'url': {'urls': [{'url': 'https://t.co/IRWXX7kKKF', 'expanded_url': 'http://undispatch.com', 'display_url': 'undispatch.com', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/9yqsyGVFsb', 'expanded_url': 'http://bit.ly/1sETycl', 'display_url': 'bit.ly/1sETycl', 'indices': [97, 120]}, {'url': 'https://t.co/GEDrzcZ1sc', 'expanded_url': 'http://markleongoldberg.com', 'display_url': 'markleongoldberg.com', 'indices': [132, 155]}]}}",451,False,11219,False,2354,True,True,12909552,12909552,False,False,en,632,The World,Mark Leon Goldberg,False,C0DEED,http://pbs.twimg.com/profile_background_images/692003533688733698/FElnLXXF.jpg,https://pbs.twimg.com/profile_background_images/692003533688733698/FElnLXXF.jpg,True,https://pbs.twimg.com/profile_banners/12909552/1453821942,http://pbs.twimg.com/profile_images/251772398/keeping_the_peace_normal.jpg,https://pbs.twimg.com/profile_images/251772398/keeping_the_peace_normal.jpg,0084B4,0,0,0,True,False,MarkLGoldberg,"{'created_at': 'Fri Nov 03 20:55:21 +0000 2017', 'id': 926553409045409793, 'id_str': '926553409045409793', 'text': 'RT @KentUNCBC: UNHCR Spec. Envoy Angelina Jolie to receive Global Citizen of the Year award @ the UN Correspondents Ass. dinner in NYC next…', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KentUNCBC', 'name': 'Melissa Kent', 'id': 351076863, 'id_str': '351076863', 'indices': [3, 13]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweeted_status': {'created_at': 'Fri Nov 03 20:46:59 +0000 2017', 'id': 926551300099239936, 'id_str': '926551300099239936', 'text': 'UNHCR Spec. Envoy Angelina Jolie to receive Global Citizen of the Year award @ the UN Correspondents Ass. dinner in NYC next month @UNCANews', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'UNCANews', 'name': 'UNCA', 'id': 491428585, 'id_str': '491428585', 'indices': [131, 140]}], 'urls': []}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 10, 'favorite_count': 20, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'is_quote_status': False, 'retweet_count': 10, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}",17387,Central Time (US & Canada),none,https://t.co/IRWXX7kKKF,-18000.0,True
False,2007-12-18 23:56:22,False,False,"The site on Arab politics and culture. This is a mostly automated account for http://t.co/7x6w8QQdiw. RTs not endorsements, and so on and so forth.","{'url': {'urls': [{'url': 'http://t.co/jSKcQJmv7r', 'expanded_url': 'http://arabist.net/', 'display_url': 'arabist.net', 'indices': [0, 22]}]}, 'description': {'urls': [{'url': 'http://t.co/7x6w8QQdiw', 'expanded_url': 'http://www.arabist.net', 'display_url': 'arabist.net', 'indices': [78, 100]}]}}",5135,False,107251,False,1295,False,False,11316572,11316572,False,False,en,3171,All over,arabist,False,C0DEED,http://pbs.twimg.com/profile_background_images/156765723/arabistlogo220.png,https://pbs.twimg.com/profile_background_images/156765723/arabistlogo220.png,True,,http://pbs.twimg.com/profile_images/3022481235/2bbd45be4242738ea9961b40c881581d_normal.png,https://pbs.twimg.com/profile_images/3022481235/2bbd45be4242738ea9961b40c881581d_normal.png,0084B4,C0DEED,DDEEF6,333333,True,False,arabist,"{'created_at': 'Sat Nov 04 02:13:06 +0000 2017', 'id': 926633370955550720, 'id_str': '926633370955550720', 'text': 'It keeps getting worse - now allegations Ramadan used to seduce underage students. https://t.co/ORrf0qXdSu', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ORrf0qXdSu', 'expanded_url': 'https://twitter.com/tdgch/status/926560096657670144', 'display_url': 'twitter.com/tdgch/status/9…', 'indices': [83, 106]}]}, 'source': '<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i?S</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': True, 'quoted_status_id': 926560096657670144, 'quoted_status_id_str': '926560096657670144', 'retweet_count': 4, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",50921,Cairo,none,http://t.co/jSKcQJmv7r,7200.0,False
